35.419837,133.342116,美吉2区公民館
35.421714,133.341836,小さなお菓子工房 ふーるぽっしゅ
35.419686,133.341609,猿土手橋そばのお地蔵さま
35.420257,133.335588,お不動さま
35.423588,133.338506,関西風お好み焼 せりな
35.423502,133.345309,花びし
35.417485,133.335654,広田神社 鳥居
35.417704,133.335139,お札地蔵
35.416119,133.335916,大谷町公民館
35.41636,133.33576,なかよしひろば
35.41764,133.335912,広田神社
35.417835,133.33602,広田神社 社
35.422701,133.341265,菓子はな
35.42234,133.343988,地蔵群
35.419243,133.358174,慈眼庵
35.41967,133.357937,新宮神社拝殿
35.4191,133.363562,藤内稲荷神社　鳥居
35.417406,133.364758,米川頭首工紀功石碑
35.4171,133.364849,米川頭首工紀功碑
35.419331,133.363193,藤内神社本殿
35.418358,133.362775,戸上山の地蔵
35.419273,133.360565,観音寺六地蔵と三界萬霊塔
35.41971,133.358674,新宮神宮 鳥居
35.419671,133.359015,観音寺公園
35.422176,133.359974,ほたる公園
35.421602,133.360437,ほたる公園竣工記念碑
35.421793,133.359783,観音寺公民館
35.42322,133.360859,グランカフェF
35.413506,133.311459,中海ふれあい公園
35.413401,133.311047,中海ふれあい公園 西エリア
35.414044,133.312588,ランニングコース図
35.413552,133.326501,日御崎神社　鳥居
35.413131,133.326082,日御碕神社 横参道
35.412727,133.325818,お地蔵様
35.413027,133.359553,宗像ニュータウン自治会館
35.413686,133.358543,宗像ニュータウン すべり台
35.424833,133.334345,庄屋のカッパ
35.424034,133.334517,美酒佳肴 ゆらく
35.424242,133.334677,焼肉ホルモン だんだん
35.424164,133.331871,塩町地蔵
35.424458,133.332985,米子湯
35.425042,133.33318,和食居酒屋 和咲美
35.42404,133.33353,明治第一公園のパーゴラ休憩所
35.425145,133.332504,34.みなみのうお座
35.424548,133.334178,山陰の和食居酒屋 旬門 米子本店
35.425063,133.332011,たいやきとお茶の店あんあん
35.425362,133.332054,36.ぎょしゃ座
35.425728,133.332539,米子城のタイル絵
35.425533,133.33217,13.かに座
35.425256,133.332265,35.おうし座
35.425081,133.334028,日本料理 伊在
35.425392,133.332428,12.こぐま座
35.425543,133.333193,城の灯籠
35.424068,133.332378,ローダンのラーメン 米子駅前店
35.427244,133.329474,23.おおいぬ座
35.425623,133.32976,米子駅前通り都市改造完成記念碑
35.424733,133.331703,お食事小料理すえ
35.425684,133.330025,東町公園
35.425929,133.330987,39.エリダヌス座
35.42498,133.330266,焼肉韓国料理　大力家族亭
35.426234,133.330511,41.すばる
